100	PF00397	31	59696	5	0.9	0.001	1.0e-10	random	sce	1000	0.9	30	0.02
-0.0	-0.1	-0.2	-0.3	-0.4	-0.5	-0.6	-0.7	-0.8	-0.9	-1.0	-1.5
0.0	0.0035939788818359374	0.019966316223144532	0.03987035945970185	0.172232464106396	0.08608557588310652	0.5976212967273801	0.6395473003387451	0.9251447128037275	3.3708038330078125	1.3082794916062128	36.689574271440506
0.0	0.0025338578698125176	0.01653133817298756	0.02371215014952518	0.0943818922110337	0.03391826077726867	0.29774763949705224	0.41672655992121194	0.5764851033308721	1.8187961405697302	0.7838358966149579	0.16334148359612236
0.0	0.38820972442626955	0.5077877044677734	0.6553312807667012	0.7410035181527186	0.290929445656397	-0.1080197622609693	0.271807861328125	0.8021624936895856	0.8735582563612196	0.7903578622000558	31.130687803030014
0.0	0.13542426164638216	0.21310221383351377	0.2684800482391589	0.29488700222209374	0.29122851519595144	0.25068781852080646	0.27951456992396295	0.3816495003425403	0.4013629219359187	0.4442913774066957	1.0414897111753671
0.0	0.000967741935483871	0.0035483870967741938	0.0065832784726793945	0.012381883349625283	0.011793270898369753	0.02025506376594148	0.02137096774193548	0.03116457080371787	0.0654121863799283	0.05069124423963133	1.0
0.0	0.0007183919463019792	0.002669337734566534	0.0037711575650973303	0.004739261513274846	0.004951260202152437	0.006643938676935383	0.006739780906149006	0.010076911748314052	0.022536204938452906	0.020830988350827435	0.0
-57.323653869628906	-57.32005989074707	-57.30368755340576	-57.5096877740354	-57.19719214391227	-57.643045445924166	-57.34555009353993	-57.716852521896364	-57.88723257032491	-55.54956107669406	-57.32876641409738	-4.81777760386467
0.7081771346418402	0.7081260749291485	0.7109401332661373	0.7109495417181434	0.7436793944367012	0.7461241993124762	0.8496782797864773	0.8768144057693462	1.1714041813615323	2.1075531818878446	2.052424953581949	1.050417219052337
-50.01326477050781	-49.62505504608154	-49.50547706604004	-49.52661171737982	-49.297853951502326	-50.07562415830551	-50.725328489791515	-50.67969245910645	-50.893139402745135	-51.180604192945694	-51.183519090924946	-4.3790015280246735
0.6902512287113678	0.6575741774801902	0.6123012177387119	0.612554237366832	0.6099690123500788	0.6521810410545139	0.689823915335974	0.6708692365582842	0.8370839537572181	1.066538569154356	1.4768780012031053	0.9852874775160237
0.15702842097128594	0.16271178953109253	0.1636579768273139	0.16648304868953015	0.1672004334893201	0.1603337972312184	0.1536557206156016	0.15930972695350637	0.165647587064448	0.16378336713305516	0.15410751981486195	0.08807551082103471
0.0030340980292165036	0.0031933401271376357	0.0034462771555179143	0.0033535198150743406	0.0037755088488230213	0.0038136971417835415	0.0033185971865049833	0.0033363742037704263	0.005241096050978048	0.003507432692349983	0.006087277882269477	0.017975353239366845
0.934898829460144	0.9301553547382355	0.9280719995498657	0.9257440627837668	0.92275653764455	0.9253546614800731	0.9267119592012361	0.9242387123405933	0.920460679773557	0.9196342246399986	0.9243061287062508	0.7868001982569695
0.0016961267068064945	0.0016836033588826503	0.0016524805062635643	0.0015974450478706001	0.0015805017464047804	0.0016803268130177883	0.0019364794678182304	0.0016398564320226716	0.0029036038129436437	0.00268807949841768	0.0037188386819672434	0.12184026101541563
0.533	0.545	0.5589999999999999	0.5737500000000001	0.5890000000000001	0.61375	0.6375	0.6545000000000001	0.6670000000000001	0.7107499999999999	0.7445	1.044
0.006039432711335351	0.00808727645156516	0.009438262980061958	0.009503953191310772	0.009674761500988543	0.010196150739322653	0.01014105068969232	0.01092548221435382	0.010528220853659669	0.012207460667952034	0.01506123863070063	0.04087910236417883
0.0009663190506398678	0.0009557433513691649	0.0011040290631353855	0.012266764733940363	0.0027859234530478714	0.02562260934151709	0.07898185192374513	0.16462949953973294	0.24152213072869927	0.4887754090875387	0.5991166868619621	0.8580569556355476
4.526714250019751e-6	5.877203308714749e-6	0.0001040492001253022	0.00804057083392114	0.001786701599032182	0.013095756615081217	0.023397955068177802	0.03373257527759501	0.03600923251587977	0.04042095620485246	0.0373307864647022	0.02152757336738608
0.94	0.94	0.94	0.94	0.96	0.94	0.91	0.91	0.75	0.6	0.47	0.11
0.023868325657594155	0.023868325657594155	0.023868325657594155	0.023868325657594155	0.019694638556693213	0.02386832565759419	0.028762349126466143	0.028762349126466125	0.04351941398892446	0.049236596391733084	0.050161355804659205	0.03144660377352203
