100	PF00397	31	59696	5	0.5	0.001	1.0e-10	random	sce	1000	0.0:0.05:0.4
-0.0	-0.2	-0.4	-0.5	-0.6	-0.7	-0.8	-0.9	-1.0	-1.2	-1.3	-1.5
0.0	0.06362762451171874	0.37375980377197265	1.429155158996582	4.290978717803955	11.0375464579463	24.27056846126914	35.249528130739925	48.17866742826998	53.352022992521526	53.61209940388799	53.94726230867207
0.0	0.037704037976796015	0.18978296782148035	0.4163139850254415	0.8057600611051565	1.475076344079525	1.5705581948895904	1.580533650467115	1.142353599772875	0.7178174381907029	0.7322422152115328	0.7427989240946034
0.0	9.0723685836792	25.36495948791504	34.80907604217529	47.31705099105835	59.49736885070801	65.52114053726196	66.50510442733764	66.20991121292114	65.78272672653198	65.7599298286438	65.5828144645691
0.0	0.5805845110331305	1.5232174250844186	1.7113008340895697	1.85405490714313	1.6822617626283118	1.5691067436568051	1.6115121961102568	1.5990396653137822	1.6266881308435241	1.6308807358438522	1.632564680128755
0.0	0.006129032258064516	0.015806451612903224	0.04161290322580644	0.10806451612903223	0.24806451612903224	0.48516129032258076	0.6787096774193553	0.9100000000000001	0.9996774193548387	0.9996774193548387	0.9996774193548387
0.0	0.003065244892853821	0.005862568693414869	0.009900704213016488	0.01910545869125238	0.032422827837427406	0.035550220855010944	0.035025986151770126	0.0214382873376259	0.00032258064516129005	0.00032258064516129005	0.00032258064516129005
-56.54079711914063	-56.4771694946289	-56.16703731536865	-55.11164196014404	-52.24981840133667	-45.50325066119432	-32.270228657871485	-21.2912689884007	-8.362129690870642	-3.1887741266191005	-2.9286977152526377	-2.5935348104685545
0.748415174592252	0.7564161882047418	0.8384562350462128	1.0271147521743935	1.4047744306927592	2.0431697730893883	2.1635262347733986	2.0889377565968923	1.2664491306408263	0.2843957290240948	0.2928848421619718	0.2928821307931339
-29.50384302139282	-20.43147443771362	-4.138883533477784	5.30523302078247	17.813207969665527	29.993525829315185	36.01729751586914	37.001261405944824	36.70606819152832	36.27888370513916	36.25608680725097	36.07897144317627
1.5851636061127592	2.105192008021639	2.8343788935839145	2.88469699925278	2.630633180913996	1.7872732589993734	0.684241961329213	0.1698739442331119	0.1928451056031671	0.19513427015824727	0.20799196176715795	0.2041227229332669
0.4393353381752968	0.5525010195374489	0.7419778773188591	0.845648897588253	0.9767177298665046	1.0980216354131698	1.1526718682050705	1.1581069576740264	1.1519291162490846	1.1437536227703093	1.142090426683426	1.1375057673454285
0.01464331064202368	0.02097239166367544	0.028807032859032154	0.02892949737934166	0.025821585681384752	0.01704698907292314	0.006347806160577429	0.0020950348556503283	0.0024053833226218785	0.0024471690964282156	0.0025710164698890705	0.00249940334948501
0.7916256412863731	0.7050366404652596	0.5452832333743572	0.45509410738945005	0.33818553283810615	0.22904450744390487	0.1778515049815178	0.17258949741721152	0.1777150858938694	0.1860203719139099	0.18784123197197913	0.19104626953601836
0.010144693364108653	0.016302851514938647	0.024380207408997278	0.025084967478929493	0.022623435712194807	0.014950942992008994	0.005422186491303394	0.0016321632929592132	0.0019644614224425725	0.002035032096162886	0.0020989105764562086	0.0020266706219707396
0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0009655076265335083	0.0009705129265785217	0.000977652594447136	0.0009801139682531358	0.0009806863963603973	0.0009717617183923721	0.0009448143094778061	0.0009218454360961914	0.000914352759718895	0.0009187182039022446	0.0009270525723695755	0.0009133248031139374
2.8747447004705104e-6	2.1912998755691487e-6	1.4569650086578897e-6	1.6834723475071601e-6	1.7649082168460745e-6	3.31491049353427e-6	5.360545723218564e-6	5.907364863605089e-6	6.000246694320898e-6	4.982716692457567e-6	4.776129229171451e-6	5.366206252365717e-6
0.96	0.87	0.65	0.52	0.26	0.13	0.02	0.08	0.1	0.23	0.18	0.23
0.019694638556693202	0.03379976689896308	0.0479372485441102	0.050211673156867795	0.04408440022768079	0.0337997668989631	0.014070529413628963	0.027265992434429093	0.03015113445777634	0.042295258468165044	0.03861229196653695	0.042295258468165044
