100	PF00397	31	59696	5	0.9	0.001	1.0e-10	random	sce	1000	0.0:0.05:0.5
-0.0	-0.1	-0.2	-0.3	-0.4	-0.5	-0.6	-0.7	-0.8	-0.9	-1.0	-1.5
0.0	0.009360885620117188	0.06312549591064454	0.06312549591064454	0.07345508575439454	0.08683467864990234	0.7296285033226013	1.715963071042841	4.867614819881427	11.967642232553283	24.868431270024494	54.059223686829206
0.0	0.009360885620117183	0.02952614475630218	0.02952614475630218	0.031069610739293506	0.03353326243283316	0.3548347272495752	0.6740477232375409	1.233628149642372	2.124291031068686	2.3989095716446913	0.7188981230511162
0.0	1.0725274658203126	2.311029567718506	3.8886647605895996	5.630189208984375	8.121706085205078	11.825174142916998	17.58323050629009	25.508722190397332	42.84373229297239	54.260095947667175	73.42373550415039
0.0	0.04951167038153597	0.09942233415747578	0.16771450248452774	0.2657090415320408	0.4684407021413605	0.9597301979188675	1.5459615622974368	2.0406609033891874	2.8034572367958366	2.3594287895760204	0.9836315008243351
0.0	0.0006451612903225806	0.009354838709677418	0.009354838709677418	0.01032258064516129	0.01129032258064516	0.025537634408602145	0.05681818181818181	0.13253012048192778	0.2792489167067886	0.5106112054329373	1.0
0.0	0.0006451612903225815	0.004499223583561441	0.004499223583561441	0.004582209839282253	0.004661690839343776	0.008133781022976237	0.01879126284540574	0.030798465001224164	0.04726926081138847	0.0494797888577845	0.0
-57.32197319030762	-57.3126123046875	-57.25884769439697	-57.25884769439697	-57.24851810455322	-57.235138511657716	-56.613733073075615	-55.417018402706496	-51.79106505035636	-42.85078728732778	-30.357996209769656	-3.2627495034784078
0.7083685120002998	0.7109171248569175	0.7197294769720586	0.7197294769720586	0.7205516793537683	0.7223238148801375	0.9297429105565149	1.2810749241912196	1.885040795313448	2.7800706573129714	2.8898869121255384	0.27027141877943206
-47.81952838897705	-46.74700092315674	-45.50849882125854	-43.93086362838745	-42.18933917999268	-39.69782230377197	-35.992022544145584	-29.89036944779483	-21.349364912653545	-1.4329862452265043	9.28001910761783	25.604207115173338
0.9987574051739342	1.0368658525222927	1.0869980702036601	1.1517147699986503	1.2464720887641287	1.4318186762180445	1.9012044854027108	2.565710690438105	3.060443294510026	3.656196277276124	2.8379640883647546	0.053636680987282845
0.1954307270795107	0.2120015312731266	0.23067297652363777	0.25370835304260253	0.2785293345153332	0.3130397209525108	0.36197575833648443	0.43507374602962623	0.5290632120457041	0.7325381881265498	0.8378134052220144	0.9791137009859086
0.00699116383215013	0.007565538568350993	0.008276905078315685	0.009176092557983975	0.010406754544832773	0.012845690391308126	0.01837412829066056	0.02524073694938836	0.029957970489676893	0.03494050923964175	0.026592709269027636	0.0011884063277478175
0.9161896604299545	0.905522124171257	0.8931114238500595	0.8768892097473144	0.8589325642585754	0.8327414885163307	0.7914810070457557	0.7242493710734628	0.6368947192487946	0.4483452087907649	0.34764743635528966	0.21877587899565698
0.004260393165953113	0.004800095827732156	0.005486763781081519	0.006444835221671859	0.007700842088390289	0.010240743377982826	0.016291748783834683	0.023388134087381086	0.028155209342073998	0.03319405879213706	0.024825720688119203	0.0011207857318208743
0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0009686832642182708	0.0009644190967082977	0.000976693443953991	0.00097659170627594	0.0009659016132354736	0.0027046385779976845	0.016763822697103022	0.02907017160207033	0.04362042305059731	0.08806612186133861	0.07895187471061944	0.000993664413690567
4.452367803719409e-6	6.736355174124744e-6	3.368653452128248e-6	3.1319804578751913e-6	5.178626006928531e-6	0.0010427671413758242	0.008069294650101146	0.008501679518543274	0.010014137769313442	0.01376997049580259	0.014986352836842179	3.2192052397922404e-7
0.94	0.94	0.93	0.92	0.88	0.86	0.84	0.8	0.66	0.52	0.46	0.21
0.023868325657594155	0.023868325657594155	0.025643239997624294	0.027265992434429093	0.03265986323710906	0.03487350880197773	0.0368452949177471	0.040201512610368445	0.04760952285695237	0.050211673156867795	0.05009082659620333	0.040936018074033256
