7	PF00684	67	100	50	0.2	0.001	1.0e-10	random	sce	800	0.1:0.1:0.4
-0.0	-0.20000000298023224	-0.4000000059604645	-0.5	-0.6000000238418579	-0.699999988079071	-0.800000011920929	-0.8999999761581421	-1.0	-1.2000000476837158	-1.2999999523162842	-1.5
0.0	0.0	5.123225620814732	10.515931265694755	16.27258518763951	21.256057739257812	22.821151733398438	30.54799325125558	42.21148572649275	89.17276000976562	89.17276000976562	89.17276000976562
0.0	0.0	2.773034172731596	4.76674690067039	5.252197370807154	4.545826220776544	4.6198927965352885	3.342602428287493	6.820105596733879	4.094160594401454	4.094160594401454	4.094160594401454
0.0	10.777830941336495	22.961451939174108	29.07876913888114	35.495526450020925	43.33453260149275	57.19029671805246	79.3700201851981	110.61780166625977	145.97912107195174	147.6075210571289	148.11018426077706
0.0	1.3619730123806881	2.4801437589701973	2.8476529037932456	3.1340096606517496	3.301366778971922	5.249671686312404	8.793059558981303	11.242801939453134	7.987230746558769	7.6841615843657705	7.635061115787317
0.0	0.0	0.08742004264392324	0.14285714285714285	0.20682302771855013	0.2515991471215352	0.2643923240938167	0.3198294243070362	0.47547974413646055	1.0	1.0	1.0
0.0	0.0	0.039546347528766325	0.0534043138426985	0.0548324137085598	0.04933320153256085	0.04805726085110722	0.036827992631219934	0.08808490908218716	0.0	0.0	0.0
-145.64293779645647	-145.64293779645647	-140.51971217564173	-135.12700653076172	-129.37035260881697	-124.38688005719867	-122.82178606305804	-115.09494454520089	-103.43145206996373	-56.47017778669085	-56.47017778669085	-56.47017778669085
3.169258731189385	3.169258731189385	5.201539779927728	6.9585602954269135	6.887478396124741	6.425233045212953	6.395711200175532	4.293274592870771	7.0953480433025105	1.3822312901501184	1.3822312901501184	1.3822312901501184
-100.89015197753906	-90.11232103620257	-77.92870003836495	-71.81138283865792	-65.39462552751813	-57.555619376046316	-43.699855259486604	-21.52013179234096	9.727649688720703	45.08896909441267	46.717369079589844	47.220032283238005
6.895938837399822	7.4585353712345555	7.5867658240262195	7.287293905721772	6.7238274979252814	5.514580168343537	2.318105083404279	3.896683993404784	7.7894709568583975	5.828111120132319	5.817622843095284	5.940025033596021
0.35218105358736856	0.41445216962269377	0.4804949292114803	0.5120851354939597	0.5442312785557338	0.58219228046281	0.6454932859965733	0.7388087851660592	0.855942964553833	0.9779464772769383	0.9837743810244969	0.9840541396822248
0.03297647486186218	0.03599891089215859	0.036183728179620595	0.0342928953124078	0.03108274604206166	0.02488741387500901	0.010833102462875492	0.016206816223920912	0.02867660189133304	0.031868102376391226	0.032001834857520624	0.032611276710700896
0.8011882049696786	0.748356316770826	0.690392655985696	0.6651867883546012	0.6394208499363491	0.6075326459748405	0.5414738655090332	0.4221228999750955	0.28568579256534576	0.2224532270005771	0.2237291857600212	0.22601936331817082
0.025572161669841772	0.0287112352839603	0.030990099705544144	0.030104797183163636	0.027960570239288073	0.022398915049019183	0.00504400692097568	0.023286368295289676	0.01847639087892818	0.03514473566445782	0.03546508346937402	0.03597200390901376
0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0008387650762285505	0.0008905700274876186	0.0009160382407052177	0.0009000897407531738	0.0009548578943525042	0.0009317312921796526	0.0009585448673793248	0.0009592303207942418	0.0009756003107343401	0.0009709479553358895	0.0009573644825390407	0.000981188246182033
5.613923220021214e-5	3.647231848033155e-5	1.7219980562227385e-5	1.7808437054361844e-5	7.861418155961515e-6	1.3676447024395987e-5	5.378083112110418e-6	8.076038845981858e-6	4.515522360835577e-6	1.1003493192790567e-5	7.381006994937671e-6	2.245787599032933e-6
0.7142857142857143	0.5714285714285714	0.2857142857142857	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.0	0.0	0.0	0.0	0.0
0.18442777839082938	0.20203050891044214	0.18442777839082938	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.0	0.0	0.0	0.0	0.0
