40	PF00684	67	100	50	0.2	0.001	1.0e-10	random	sce	300	0.1:0.1:0.4
-0.0	-0.20000000298023224	-0.4000000059604645	-0.5	-0.6000000238418579	-0.699999988079071	-0.800000011920929	-0.8999999761581421	-1.0	-1.2000000476837158	-1.2999999523162842	-1.5
0.0	1.5979503631591796	6.531148147583008	9.817153358459473	14.082271766662597	17.73836193084717	21.605123901367186	31.152981185913085	42.136881065368655	69.97055225372314	73.05581712722778	76.25605115890502
0.0	0.6736726336001327	1.3121774599186764	1.6317204850448936	1.8394683659357811	1.989731249247203	2.013208121460674	3.1581000350125787	3.6022406542081638	3.780382436192417	3.7467545747497497	3.6167428980086784
0.0	9.313512897491455	20.428962993621827	26.84835729598999	34.2934871673584	43.60494594573974	56.780289840698245	77.2189564704895	97.68165035247803	131.37963485717773	135.39354162216188	136.351038646698
0.0	0.5707942172149459	1.2055199076512113	1.599100660619905	2.0927617195894612	2.5901825183368508	3.3045782164032964	5.165004787733261	5.296364813436541	5.013576493250416	5.1496310635817535	5.208187221822092
0.0	0.09402985074626866	0.17723880597014924	0.20783582089552236	0.25671641791044775	0.3126865671641791	0.3690298507462687	0.47798507462686557	0.6272388059701492	0.9369402985074625	0.9679104477611938	0.9985074626865671
0.0	0.027151180952950205	0.029990047624416757	0.02918990817755847	0.0268816128237799	0.034868010697480294	0.04096202038926719	0.04932120157002167	0.05129397452225011	0.02955985079033566	0.02132673802495828	0.0008942458052466837
-133.4140651702881	-131.8161148071289	-126.88291702270507	-123.59691181182862	-119.33179340362548	-115.67570323944092	-111.8089412689209	-102.261083984375	-91.27718410491943	-63.44351291656494	-60.3582480430603	-57.15801401138306
3.368209237883596	3.578953809262878	3.7914717134676756	3.736100343693905	3.47184852230243	3.831023071190626	4.070983701414453	4.520794634828792	4.8192207799627	3.1080061814027573	2.382611327052277	0.7561160640472984
-85.53736152648926	-76.2238486289978	-65.10839853286743	-58.689004230499265	-51.24387435913086	-41.93241558074951	-28.757071685791015	-8.318405055999756	12.14428882598877	45.84227333068848	49.856180095672606	50.81367712020874
4.601433025257259	4.565485405372796	4.554718304007241	4.739204827540782	5.089132484071129	5.502971687105753	5.926845644310844	6.622376917251221	6.364247828650656	3.592112638157003	2.9246697270756763	2.8484748614258137
0.41857093907892706	0.4722040846943855	0.532031012326479	0.5643777012825012	0.6006477572023868	0.6442959830164909	0.7030250668525696	0.7883017405867576	0.8683021098375321	0.9892316728830337	1.001659409701824	1.003199853003025
0.01902001627631207	0.018724337981432047	0.018221281607659127	0.018756723039308542	0.020002032930341005	0.021497930868572584	0.022942846553004596	0.02563588500517231	0.02440551732329026	0.01683710486040396	0.01543872447274268	0.015428610399719208
0.7417044699192047	0.6958640001714229	0.6408280000090599	0.6101958457380533	0.577381819486618	0.5344119906425476	0.4698085717856884	0.3760397145524621	0.2907517829909921	0.18154381215572357	0.18346184231340884	0.18643268905580043
0.01529828690901238	0.015217997734863861	0.016758538066584477	0.019028749526093718	0.020958916011859754	0.02307530193012431	0.02529070304390313	0.02653776848727671	0.023101855406927666	0.01127555197917971	0.012139803560064206	0.012864311918360573
0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645	0.4000000059604645
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.000866018736269325	0.0009044445352628828	0.0009164518676698207	0.0009204383939504623	0.0009528838098049163	0.0009440200403332711	0.0009658493101596833	0.0009675992652773858	0.0010881217196583748	0.0009781812317669392	0.0009702906943857669	0.0009742180816829204
2.4631207681910994e-5	1.4986791046204447e-5	9.995835772535836e-6	8.969305636515127e-6	4.9329531233784996e-6	7.330268351163142e-6	4.083553046875113e-6	4.455972060179156e-6	0.0001193883269106014	3.487017310704252e-6	4.051043642213915e-6	3.408067436057956e-6
0.4	0.25	0.1	0.075	0.05	0.075	0.025	0.0	0.0	0.0	0.0	0.0
0.07844645405527362	0.06933752452815363	0.04803844614152611	0.04217636961434867	0.03489912202260562	0.0421763696143487	0.02499999999999999	0.0	0.0	0.0	0.0	0.0
